row_id,listingId,title,price,area_sqft,bhk,bathrooms,parking,location,city,latitude,longitude,floor_number,total_floors,furnishing,facing,age_years,possession_category,possession_date,is_under_construction,project_name,posted_date,propertyType,saleTag,data_source
ROW_08064,REAL_20942378,2 BHK Flat,9800000.0,975.0,2.0,2,1,"Parkway Homes, Rayasandra",Bengaluru,12.867523,77.684929,7.0,19.0,Semi Furnished,West,7.0,Ready to Move,,False,SJR Parkway Homes,2026-08-18,resale,Resale,Real
ROW_08065,SYN_02047,,8280000.0,1236.0,2.0,2,2,"Begur, Bengaluru",,,,10.0,14.0,Unfurnished,South,11.0,Ready to Move,,False,,,,,Synthetic
ROW_08066,REAL_19950058,3 BHK Flat,19500000.0,1410.0,3.0,3,1,"Nallurhalli, Whitefield",Bengaluru,12.968091,77.733482,0.0,42.0,Unfurnished,East,,Ready to Move,,False,Prestige Park Grove,2026-08-04,resale,Resale,Real
ROW_08067,REAL_20684254,3 BHK Flat,18000000.0,1430.0,3.0,3,1,"Kodathi, Bengaluru",Bengaluru,12.889948,77.716301,14.0,14.0,Unfurnished,East,,Upcoming,2026-09-11,True,Assetz 63 Degree East Tower B,2026-09-11,resale,Resale,Real
ROW_08068,SYN_04050,,15400000.0,1433.0,2.0,2,1,"Veer Sandra, Electronic City",,,,14.0,28.0,Semi Furnished,Unknown,0.5,Ready to Move,,False,,,,,Synthetic
ROW_08069,SYN_02605,,14620000.0,913.0,2.0,1,1,"Devasthanagalu, Varthur",,,,10.0,14.0,Unfurnished,North,1.0,Ready to Move,,False,,,,,Synthetic
ROW_08070,SYN_01526,,30040000.0,1959.0,3.0,3,1,"Stage 2, Vijayanagar",,,,2.0,18.0,Unfurnished,East,1.4,Ready to Move,,False,,,,,Synthetic
ROW_08071,REAL_19989565,2 BHK Flat,7900000.0,982.0,2.0,2,1,"Sompura, Bengaluru",Bengaluru,12.870001,77.77227,4.0,4.0,Semi Furnished,East,7.0,Ready to Move,,False,Signature Classic,2026-07-08,resale,Resale,Real
ROW_08072,REAL_21095434,2 BHK Flat,6300000.0,1050.0,2.0,2,1,"Vajarahalli, Bengaluru",Bengaluru,12.8724718911662,77.5420249762259,1.0,5.0,Semi Furnished,East,11.0,Ready to Move,,False,,2026-09-11,resale,Resale,Real
ROW_08073,SYN_01481,,11540000.0,1378.0,3.0,3,1,"Gunjur Palya, Bengaluru",,,,1.0,16.0,Semi Furnished,Unknown,2.5,Ready to Move,,False,,,,,Synthetic
ROW_08074,REAL_20834449,2 BHK Flat,12000000.0,962.0,2.0,2,1,"Aishwarya Crystal Layout, Begur",Bengaluru,12.870757,77.645012,12.0,18.0,Unfurnished,Unknown,1.0,Ready to Move,,False,TVS Emerald Jardin,2026-08-02,resale,Resale,Real
ROW_08075,SYN_01978,,27080000.0,1341.0,3.0,3,1,"Greenwood Regency, Junnasandra",,,,6.0,11.0,Unfurnished,East,8.0,Ready to Move,,False,,,,,Synthetic
ROW_08076,SYN_00903,,24110000.0,1852.0,3.0,3,1,"Manayata Tech Park, Thanisandra",,,,28.0,30.0,Unfurnished,East,7.5,Ready to Move,,False,,,,,Synthetic
ROW_08077,SYN_04059,,45010000.0,2467.0,4.0,4,3,"Adarsh Palm Retreat, Bellandur",,,,14.0,31.0,Semi Furnished,East,4.8,Ready to Move,,False,,,,,Synthetic
ROW_08078,REAL_20840899,2 BHK Flat,13000000.0,970.0,2.0,2,1,"Kyalasanahalli, Bengaluru",Bengaluru,13.05619,77.661209,1.0,19.0,Unfurnished,East,,Ready to Move,,False,Rohan Upavan,2026-08-03,resale,Resale,Real
ROW_08079,SYN_03842,,12430000.0,1713.0,3.0,3,1,"Sannatammanahalli, Battarahalli",,,,3.0,4.0,Semi Furnished,East,8.7,Ready to Move,,False,,,,,Synthetic
ROW_08080,SYN_01967,,17180000.0,1552.0,3.0,2,1,"Gunjur Village, Bengaluru",,,,0.0,13.0,Semi Furnished,Unknown,13.0,Ready to Move,,False,,,,,Synthetic
ROW_08081,SYN_04981,,30000000.0,1874.0,3.0,3,1,"Munnireddy Layout, Panathur",,,,0.0,14.0,Semi Furnished,East,3.5,Ready to Move,,True,,,,,Synthetic
ROW_08082,REAL_20228104,2 BHK Flat,8900000.0,885.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",Bengaluru,13.07164,77.73542,9.0,14.0,Unfurnished,East,1.0,Ready to Move,,False,Shriram WYT Field,2026-07-04,resale,Resale,Real
ROW_08083,REAL_21054730,3 BHK Flat,32500000.0,1800.0,3.0,3,2,"Sarjapur, Bengaluru",Bengaluru,12.861656,77.784401,1.0,28.0,Unfurnished,East,,Upcoming,2026-09-01,True,Prestige Aston Park,2026-09-05,resale,Resale,Real
ROW_08084,SYN_00658,,10990000.0,1031.0,3.0,3,2,"Gopalareddy Layout, Choodasandra",,,,1.0,5.0,Semi Furnished,East,11.7,Ready to Move,,True,,,,,Synthetic
ROW_08085,SYN_03741,,13020000.0,1213.0,2.0,2,1,"Govinda Reddy Layout, Panduranga Nagar",,,,29.0,30.0,Semi Furnished,East,7.7,Ready to Move,,False,,,,,Synthetic
ROW_08086,SYN_02937,,24540000.0,1869.0,3.0,2,1,"Kuvempu Layout, Visthar",,,,18.0,21.0,Semi Furnished,East,9.5,Ready to Move,,False,,,,,Synthetic
ROW_08087,SYN_01099,,24730000.0,1838.0,3.0,3,1,"Hadosiddapura, Carmelaram",,,,8.0,28.0,Unfurnished,South,20.0,Ready to Move,,False,,,,,Synthetic
ROW_08088,SYN_00909,,18300000.0,2108.0,3.5,3,1,"Devasthanagalu, Varthur",,,,0.0,34.0,Unfurnished,East,6.9,Ready to Move,,True,,,,,Synthetic
ROW_08089,SYN_02375,,18220000.0,1126.0,2.0,2,1,"Devasthanagalu, Varthur",,,,14.0,15.0,Unfurnished,East,6.4,Ready to Move,,False,,,,,Synthetic
ROW_08090,SYN_03130,,23580000.0,1399.0,3.0,2,1,"ITI Employees Housing Colony, Dooravani Nagar",,,,7.0,15.0,Semi Furnished,Unknown,16.8,Upcoming,2026-08-13,True,,,,,Synthetic
ROW_08091,REAL_20554735,3 BHK Flat,12000000.0,1800.0,3.0,3,1,"BHEL Layout, RR Nagar",Bengaluru,12.923708,77.504927,4.0,4.0,Semi Furnished,East,3.0,Ready to Move,,False,Krishna Global Villaments,2026-09-03,resale,Resale,Real
ROW_08092,SYN_03863,,16770000.0,2092.0,4.0,4,2,"Dodsworth Layout, Whitefield",,,,7.0,27.0,Unfurnished,Unknown,6.0,Upcoming,2027-01-03,True,,,,,Synthetic
ROW_08093,SYN_04303,,18890000.0,1421.0,3.0,3,1,"Navarathna Agrahara, Bengaluru",,,,1.0,4.0,Semi Furnished,East,18.0,Ready to Move,,False,,,,,Synthetic
ROW_08094,SYN_01723,,94530000.0,3796.0,4.0,4,2,"Subramanyanagar, Rajajinagar",,,,42.0,42.0,Unfurnished,East,9.1,Upcoming,2026-06-12,True,,,,,Synthetic
ROW_08095,SYN_02844,,9100000.0,949.0,2.0,2,1,"Madagondanahalli, Electronic City",,,,6.0,24.0,Semi Furnished,South,8.8,Ready to Move,,False,,,,,Synthetic
ROW_08096,SYN_00526,,70040000.0,4150.0,4.0,3,2,"Hulimavu, Bengaluru",,,,4.0,5.0,Unfurnished,East,7.7,Ready to Move,,False,,,,,Synthetic
ROW_08097,SYN_03723,,28360000.0,1669.0,3.0,3,1,"Chansandra, Bengaluru",,,,3.0,9.0,Unfurnished,West,8.9,Ready to Move,,True,,,,,Synthetic
ROW_08098,SYN_03433,,11380000.0,1071.0,2.0,2,1,"Konappana Agrahara, Electronic City",,,,0.0,18.0,Unfurnished,Unknown,2.2,Ready to Move,,False,,,,,Synthetic
ROW_08099,SYN_04010,,26680000.0,2158.0,4.5,4,1,"Pattandur Agrahara, Whitefield",,,,1.0,11.0,Semi Furnished,North,1.2,Ready to Move,,False,,,,,Synthetic
ROW_08100,SYN_03605,,15580000.0,1853.0,3.0,3,1,"7th Block, Jayanagar",,,,0.0,4.0,Unfurnished,East,7.5,Ready to Move,,False,,,,,Synthetic
ROW_08101,SYN_02176,,20340000.0,2019.0,3.0,3,1,"Cholanayakanahalli, Hebbal",,,,11.0,15.0,Unfurnished,East,30.0,Upcoming,2026-07-31,True,,,,,Synthetic
ROW_08102,REAL_19689943,3 BHK Flat,18100000.0,1780.0,3.0,3,2,"Singanayakanahalli Amanikere, Bengaluru",Bengaluru,13.142193,77.566048,5.0,6.0,Unfurnished,East,,Upcoming,2026-09-20,True,CKPC Winds Of Change,2026-09-20,resale,Resale,Real
ROW_08103,REAL_12702158,3 BHK Flat,29000000.0,1947.0,3.0,3,1,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",Bengaluru,13.069581,77.633171,14.0,33.0,Unfurnished,East,,Upcoming,2026-08-27,True,Purva Atmosphere,2026-08-27,resale,Resale,Real
ROW_08104,SYN_04418,,11570000.0,1516.0,3.0,3,1,"NN Farm Layout, Sanjaynagar",,,,7.0,12.0,Semi Furnished,North,10.0,Ready to Move,,True,,,,,Synthetic
ROW_08105,SYN_04935,,24810000.0,1506.0,3.0,2,1,"Kothnur, JP Nagar",,,,10.0,18.0,Semi Furnished,Unknown,7.6,Ready to Move,,False,,,,,Synthetic
ROW_08106,SYN_00791,,11350000.0,1483.0,3.0,3,1,"Utsav Raaga, Kannuru",,,,7.0,13.0,Unfurnished,East,13.0,Ready to Move,,False,,,,,Synthetic
ROW_08107,REAL_20552280,2 BHK Flat,8432000.0,850.0,2.0,2,1,"Choodasandra, Bengaluru",Bengaluru,12.881529,77.678352,0.0,19.0,Semi Furnished,North,2.0,Ready to Move,,False,Ahad Serenity,2026-08-26,resale,Resale,Real
ROW_08108,REAL_21011378,2 BHK Flat,15000000.0,1350.0,2.0,2,1,"Bilekahalli, Bengaluru",Bengaluru,12.902556,77.605995,7.0,9.0,Semi Furnished,North,16.0,Ready to Move,,False,Epitome Crowne,2026-08-29,resale,Resale,Real
ROW_08109,REAL_20785212,3 BHK Flat,9500000.0,1228.0,3.0,2,1,"Kithiganur, Bengaluru",Bengaluru,13.0337653157823,77.7037395871938,4.0,5.0,Semi Furnished,North,3.0,Ready to Move,,False,,2026-07-27,resale,Resale,Real
ROW_08110,REAL_20887654,2 BHK Flat,12000000.0,1140.0,2.0,2,1,"Skanda Avani, Chikkakannalli",Bengaluru,12.8949627,77.697252,1.0,7.0,Semi Furnished,East,2.0,Ready to Move,,False,,2026-08-10,resale,Resale,Real
ROW_08111,SYN_00550,,10180000.0,1050.0,2.0,2,1,"Hemmigepura Ward 198, RR Nagar",,,,17.0,28.0,Semi Furnished,East,4.0,Ready to Move,,False,,,,,Synthetic
ROW_08112,REAL_21095369,3 BHK Flat,52500000.0,2000.0,3.0,3,2,"Thomas Town, Cooke Town",Bengaluru,13.003136,77.622505,6.0,14.0,Semi Furnished,East,15.0,Ready to Move,,False,Motwani Builders Fairmont Towers,2026-09-11,resale,Resale,Real
ROW_08113,REAL_21084069,3 BHK Flat,27500000.0,2100.0,3.0,3,1,"Raghuvanahalli, Subramanyapura",Bengaluru,12.880396,77.545136,2.0,14.0,Unfurnished,East,1.0,Ready to Move,,False,Centreo,2026-09-09,resale,Resale,Real
ROW_08114,REAL_20887984,1 BHK Flat,10000000.0,1099.0,1.0,1,1,"Chikkagubbi Village, Bengaluru",Bengaluru,13.077952,77.657913,4.0,4.0,Semi Furnished,South,2.0,Ready to Move,,False,Casagrand Boulevard,2026-08-10,resale,Resale,Real
ROW_08115,REAL_21142213,2 BHK Flat,12000000.0,1150.0,2.0,2,1,"Govinda Reddy Layout, Panduranga Nagar",Bengaluru,12.891128,77.598078,17.0,21.0,Semi Furnished,North,2.0,Ready to Move,,False,Jain Aashraya,2026-09-18,resale,Resale,Real
ROW_08116,SYN_02408,,13760000.0,1455.0,3.0,3,1,"Narayanapura, Bengaluru",,,,11.0,21.0,Unfurnished,West,7.8,Ready to Move,,False,,,,,Synthetic
ROW_08117,SYN_03808,,6110000.0,926.0,2.0,2,2,"Dena Bank Colony, Ganganagar",,,,33.0,38.0,Semi Furnished,East,7.6,Ready to Move,,False,,,,,Synthetic
ROW_08118,SYN_03388,,7240000.0,1034.0,2.0,2,1,"Phase I, Electronic City",,,,6.0,9.0,Semi Furnished,Unknown,7.0,Ready to Move,,False,,,,,Synthetic
ROW_08119,REAL_21077208,3 BHK Flat,19800000.0,2127.0,3.0,3,1,"Rachenahalli, Mesthri Palya",Bengaluru,13.061568,77.620683,1.0,9.0,Semi Furnished,West,8.0,Ready to Move,,False,,2026-09-08,resale,Resale,Real
ROW_08120,SYN_02270,,15010000.0,1312.0,2.5,2,1,"Anekal, Bengaluru",,,,3.0,6.0,Fully Furnished,Unknown,8.8,Ready to Move,,False,,,,,Synthetic
ROW_08121,SYN_00437,,6150000.0,858.0,2.0,2,1,"Belathur, K R Puram",,,,0.0,4.0,Semi Furnished,East,1.2,Ready to Move,,False,,,,,Synthetic
ROW_08122,REAL_20364544,3 BHK Flat,13200000.0,1401.0,3.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.145111,77.67878,8.0,20.0,Unfurnished,West,,Ready to Move,,False,Brigade Jasper And Iridium At Brigade El Dorado,2026-09-01,resale,Resale,Real
ROW_08123,SYN_04686,,15570000.0,1047.0,2.0,2,1,"Manayata Tech Park, Thanisandra",,,,19.0,22.0,Semi Furnished,East,0.3,Ready to Move,,False,,,,,Synthetic
ROW_08124,SYN_03108,,19830000.0,1210.0,2.0,2,1,"Dodsworth Layout, Whitefield",,,,3.0,5.0,Unfurnished,East,3.9,Ready to Move,,False,,,,,Synthetic
ROW_08125,REAL_20870322,3 BHK Flat,23000000.0,1665.0,3.0,3,1,"Dommasandra, Bengaluru",Bengaluru,12.8776,77.764,26.0,32.0,Unfurnished,East,,Ready to Move,,False,Meridian Park at The Prestige City,2026-08-07,resale,Resale,Real
ROW_08126,REAL_20953929,2 BHK Flat,8200000.0,1140.0,2.0,2,1,"Thubarahalli, Whitefield",Bengaluru,12.948624,77.722801,2.0,4.0,Semi Furnished,South,7.0,Ready to Move,,False,Aashish JK Apartments,2026-08-20,resale,Resale,Real
ROW_08127,REAL_20365432,2 BHK Flat,9500000.0,980.0,2.0,2,1,"Huvinayakanahalli, Bengaluru",Bengaluru,13.147083,77.684029,7.0,19.0,Unfurnished,East,,Upcoming,2029-03-01,True,Provident Ecopolitan Phase 3,2026-06-01,resale,Resale,Real
ROW_08128,REAL_21095421,1 BHK Flat,11100000.000000002,669.0,1.0,1,1,"Gunjur Village, Bengaluru",Bengaluru,12.9272416395018,77.7328129614079,27.0,33.0,Unfurnished,West,,Ready to Move,,False,,2026-09-11,resale,Resale,Real
ROW_08129,SYN_02635,,11610000.0,1086.0,2.0,2,2,"Pattandur Agrahara, Whitefield",,,,10.0,13.0,Semi Furnished,East,1.9,Ready to Move,,False,,,,,Synthetic
ROW_08130,SYN_04535,,8670000.0,1072.0,3.0,3,1,"Devin Paradise Enclave, Chokkanahalli",,,,11.0,14.0,Semi Furnished,Unknown,2.1,Ready to Move,,False,,,,,Synthetic
ROW_08131,REAL_21113884,3 BHK Flat,12600000.0,1315.0,3.0,2,1,"Choodasandra, Bengaluru",Bengaluru,12.8901755937108,77.6814632184979,2.0,5.0,Semi Furnished,North,13.0,Ready to Move,,False,,2026-09-14,resale,Resale,Real
ROW_08132,SYN_04868,,14650000.0,1036.0,2.0,2,2,"Dommasandra, Bengaluru",,,,4.0,11.0,Semi Furnished,East,7.0,Ready to Move,,False,,,,,Synthetic
ROW_08133,REAL_21101989,2 BHK Flat,5000000.0,1050.0,2.0,2,1,"BEML Cooperative Society Layout, Bengaluru",Bengaluru,12.811885,77.783623,0.0,7.0,Semi Furnished,East,8.0,Ready to Move,,False,Shriram Smrithi,2026-09-11,resale,Resale,Real
ROW_08134,SYN_03996,,32020000.0,1313.0,3.0,3,2,"Krishna Reddy Layout, Jeevan Bima Nagar",,,,13.0,13.0,Semi Furnished,Unknown,24.8,Ready to Move,,False,,,,,Synthetic
ROW_08135,REAL_19753546,4 BHK Flat,82500000.0,4500.0,4.0,5,3,"Nanjappa Garden, Horamavu",Bengaluru,13.019909,77.655815,17.0,18.0,Semi Furnished,East,9.0,Ready to Move,,False,Living Another Sky,2026-09-21,resale,Resale,Real
ROW_08136,SYN_00964,,5680000.0,759.0,2.0,2,1,"Dodsworth Layout, Whitefield",,,,9.0,10.0,Semi Furnished,West,9.7,Ready to Move,,False,,,,,Synthetic
ROW_08137,REAL_20393738,2 BHK Flat,8000000.0,700.0,2.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.144026,77.684334,7.0,18.0,Unfurnished,East,1.0,Ready to Move,,False,Brigade El Dorado,2026-08-25,resale,Resale,Real
ROW_08138,SYN_04016,,19470000.0,1658.0,3.0,3,1,"Raghuvanahalli, Subramanyapura",,,,20.0,31.0,Semi Furnished,East,8.0,Ready to Move,,False,,,,,Synthetic
ROW_08139,SYN_01906,,22850000.0,1915.0,3.5,4,2,"Navarathna Agrahara, Bengaluru",,,,6.0,29.0,Semi Furnished,West,1.6,Ready to Move,,True,,,,,Synthetic
ROW_08140,SYN_01108,,13520000.0,1996.0,3.0,3,1,"Immadihalli, Whitefield",,,,28.0,34.0,Semi Furnished,East,14.3,Ready to Move,,False,,,,,Synthetic
ROW_08141,SYN_03202,,13280000.0,1351.0,3.0,3,1,"Rajiv Gandhi Nagar, Kodigehalli",,,,19.0,22.0,Unfurnished,East,1.9,Ready to Move,,False,,,,,Synthetic
ROW_08142,REAL_21083048,4 BHK Flat,17800000.0,1759.0,4.0,4,3,"Arge Urban Bloom, Yeswanthpur",Bengaluru,13.023395,77.53241,7.0,13.0,Semi Furnished,North,7.0,Ready to Move,,False,Arge Urban Bloom,2026-09-09,resale,Resale,Real
ROW_08143,REAL_20677135,2 BHK Flat,10900000.0,981.0,2.0,2,1,"Belathur, K R Puram",Bengaluru,13.011711,77.745933,11.0,27.0,Unfurnished,West,,Ready to Move,,False,Godrej Splendour,2026-07-11,resale,Resale,Real
ROW_08144,REAL_18977257,4 BHK Flat,39900000.0,4680.0,4.0,4,4,"Serenity Layout, Bellandur",Bengaluru,12.917596134457716,77.67456028215554,3.0,3.0,Semi Furnished,East,7.0,Ready to Move,,False,,2026-08-04,resale,Resale,Real
ROW_08145,SYN_04866,,18340000.0,1070.0,3.0,2,1,"Lords Steps Layout, Panathur",,,,12.0,19.0,Semi Furnished,East,8.0,Ready to Move,,False,,,,,Synthetic
ROW_08146,SYN_03361,,13000000.0,1391.0,2.5,2,1,"Kanakapura, Basavanagudi",,,,18.0,41.0,Unfurnished,Unknown,9.0,Ready to Move,,False,,,,,Synthetic
ROW_08147,SYN_00784,,34540000.0,2257.0,3.0,3,1,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",,,,23.0,29.0,Semi Furnished,East,5.1,Ready to Move,,False,,,,,Synthetic
ROW_08148,REAL_20790933,2 BHK Flat,14500000.0,1100.0,2.0,2,2,"Brookefield, Bengaluru",Bengaluru,12.956292,77.718071,2.0,12.0,Semi Furnished,North,9.0,Ready to Move,,False,Mahaveer Maple,2026-07-27,resale,Resale,Real
ROW_08149,SYN_02973,,23750000.0,1345.0,3.0,3,1,"Hosapalya, Kudlu Gate",,,,17.0,21.0,Unfurnished,Unknown,1.0,Ready to Move,,False,,,,,Synthetic
ROW_08150,REAL_20470521,3 BHK Flat,9250000.0,1380.0,3.0,2,1,"Bangalore City Municipal Corporation Layout, Bengaluru",Bengaluru,12.879095,77.547506,4.0,5.0,Semi Furnished,North,10.0,Ready to Move,,False,Shivaganga Silverline,2026-06-14,resale,Resale,Real
ROW_08151,REAL_20861201,2 BHK Flat,8000000.0,1221.0,2.0,2,0,"Naganathapura, Electronic City",Bengaluru,12.8679283830362,77.6623172576714,2.0,4.0,Semi Furnished,Unknown,7.0,Ready to Move,,False,Costa Coral Reef by Costa Infra,2026-08-06,resale,Resale,Real
ROW_08152,REAL_16549016,4 BHK Flat,35000000.0,2555.0,4.0,5,3,"Pattandur Agrahara, Whitefield",Bengaluru,12.981989,77.74218,20.0,24.0,Unfurnished,East,1.0,Ready to Move,,False,Prestige Waterford,2026-09-15,resale,Resale,Real
ROW_08153,REAL_21131086,2 BHK Flat,13200000.0,923.0,2.0,2,1,"Gunjur Palya, Bengaluru",Bengaluru,12.9242562239277,77.7202863051996,11.0,24.0,Semi Furnished,East,,Ready to Move,,False,,2026-09-17,resale,Resale,Real
ROW_08154,SYN_02719,,10540000.0,985.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",,,,1.0,4.0,Semi Furnished,Unknown,10.0,Ready to Move,,False,,,,,Synthetic
ROW_08155,REAL_21041075,3 BHK Flat,27000000.0,1630.0,3.0,3,2,"Ardendale, Kannamangala - Whitefield Hoskote Road",Bengaluru,13.0272257,77.7649272,2.0,28.0,Unfurnished,West,,Ready to Move,,False,MARQ  by Assetz Property Group,2026-09-03,resale,Resale,Real
ROW_08156,REAL_20817167,3 BHK Flat,48000000.0,2565.0,3.0,3,3,"KIADB Export Promotion Industrial Area, K R Puram",Bengaluru,12.985145,77.724564,6.0,12.0,Semi Furnished,North,6.0,Ready to Move,,False,,2026-07-31,resale,Resale,Real
ROW_08157,REAL_20945983,4 BHK Flat,35000000.0,3698.0,4.0,5,2,"Sarvagnanagar, Bengaluru",Bengaluru,12.9888004446791,77.6377666258711,4.0,6.0,Semi Furnished,North,18.0,Ready to Move,,False,,2026-08-19,resale,Resale,Real
ROW_08158,SYN_00282,,11420000.0,1221.0,3.0,3,1,"Choodasandra, Bengaluru",,,,1.0,5.0,Unfurnished,North,5.8,Ready to Move,,False,,,,,Synthetic
ROW_08159,REAL_20881202,2 BHK Flat,12500000.0,1010.0,2.0,2,1,"Manayata Tech Park, Thanisandra",Bengaluru,13.051197,77.622772,10.0,23.0,Semi Furnished,East,,Ready to Move,,False,Sobha Dream Gardens,2026-08-09,resale,Resale,Real
ROW_08160,REAL_20842736,2 BHK Flat,7500000.0,1092.0,2.0,2,1,"Devasthanagalu, Varthur",Bengaluru,12.940592,77.7397253558214,0.0,5.0,Semi Furnished,West,10.0,Ready to Move,,False,Samruddhi Uplands by Samruddhi Homes,2026-08-03,resale,Resale,Real
ROW_08161,REAL_21041934,12 BHK Flat,95000000.0,9300.0,12.0,12,3,"Sanjay Nagar, Marathahalli",Bengaluru,12.957415,77.694688,1.0,5.0,Fully Furnished,West,4.0,Ready to Move,,False,,2026-09-03,resale,Resale,Real
ROW_08162,SYN_02123,,21280000.0,1114.0,2.0,2,2,"Kaikondrahalli, Bengaluru",,,,11.0,17.0,Semi Furnished,East,3.0,Ready to Move,,True,,,,,Synthetic
ROW_08163,SYN_01551,,63890000.0,2897.0,4.0,4,2,"Vishwapriya Nagar, Begur",,,,12.0,29.0,Semi Furnished,South-East,2.0,Ready to Move,,False,,,,,Synthetic
ROW_08164,REAL_21018911,2 BHK Flat,12300000.0,981.0,2.0,2,1,"Dodsworth Layout, Whitefield",Bengaluru,12.9698361261294,77.7490637273097,27.0,28.0,Unfurnished,West,,Ready to Move,,False,White Field Ville,2026-08-31,resale,Resale,Real
ROW_08165,SYN_03272,,19180000.0,1788.0,3.0,3,1,"Kuvempu Layout, Visthar",,,,4.0,14.0,Semi Furnished,West,13.8,Ready to Move,,False,,,,,Synthetic
ROW_08166,REAL_20219887,2 BHK Flat,14000000.0,1103.0,2.0,2,1,"Chikkakannalli, Bengaluru",Bengaluru,12.891485,77.704193,11.0,26.0,Unfurnished,Unknown,1.0,Ready to Move,,False,Godrej Park Retreat Phase 2,2026-05-13,resale,Resale,Real
ROW_08167,REAL_20934478,2 BHK Flat,7500000.0,750.0,2.0,2,1,"Yellupura, Bengaluru",Bengaluru,13.237141,77.549873,3.0,7.0,Semi Furnished,East,3.0,Ready to Move,,False,Osadia Garden City,2026-08-17,resale,Resale,Real
ROW_08168,SYN_02802,,12990000.0,1694.0,3.0,3,1,"Horamavu Agara, Horamavu",,,,2.0,30.0,Semi Furnished,East,0.7,Upcoming,2026-11-17,True,,,,,Synthetic
ROW_08169,SYN_04653,,16720000.0,1424.0,2.0,2,1,"BEML Cooperative Society Layout, Bidaraguppe",,,,2.0,4.0,Unfurnished,North,6.8,Ready to Move,,False,,,,,Synthetic
ROW_08170,REAL_21013754,2 BHK Flat,12900000.0,1221.0,2.0,2,1,"K R Puram, Bengaluru",Bengaluru,13.007769,77.739914,11.0,12.0,Semi Furnished,East,7.0,Ready to Move,,False,Mahaveer Promenade,2026-08-30,resale,Resale,Real
ROW_08171,SYN_00369,,6550000.0,985.0,2.0,2,1,"Ganga Layout, Rayasandra",,,,5.0,5.0,Semi Furnished,Unknown,0.6,Ready to Move,,False,,,,,Synthetic
ROW_08172,SYN_04947,,11520000.0,1195.0,3.0,3,1,"Devanahalli, Bengaluru",,,,0.0,4.0,Semi Furnished,West,7.2,Ready to Move,,False,,,,,Synthetic
ROW_08173,SYN_03412,,11520000.0,927.0,2.0,2,1,"Devin Paradise Enclave, Chokkanahalli",,,,10.0,14.0,Unfurnished,East,2.0,Ready to Move,,False,,,,,Synthetic
ROW_08174,SYN_04455,,21690000.0,1937.0,3.0,3,1,"Kodandarama Nagar, KPC Layout",,,,1.0,21.0,Unfurnished,Unknown,0.1,Ready to Move,,False,,,,,Synthetic
ROW_08175,REAL_19523075,3 BHK Flat,35000000.0,2100.0,3.0,3,2,"Amarjyoti Layout, Domlur Layout",Bengaluru,12.955516,77.642505,3.0,4.0,Unfurnished,East,6.0,Ready to Move,,False,,2026-08-20,resale,Resale,Real
ROW_08176,SYN_02273,,15210000.0,1023.0,2.0,2,2,"Yadavanahalli, Bengaluru",,,,13.0,19.0,Semi Furnished,East,5.0,Ready to Move,,False,,,,,Synthetic
ROW_08177,SYN_01772,,10240000.0,961.0,2.0,2,1,"Gulimangala, Bengaluru",,,,0.0,4.0,Unfurnished,West,8.5,Ready to Move,,False,,,,,Synthetic
ROW_08178,REAL_21143216,3 BHK Flat,28000000.0,1600.0,3.0,3,1,"Lingadheeranahalli, Bengaluru",Bengaluru,12.878915,77.529877,22.0,26.0,Semi Furnished,East,8.0,Ready to Move,,False,Sobha Forest View,2026-09-18,resale,Resale,Real
ROW_08179,SYN_02448,,25200000.0,1902.0,3.0,3,1,"Vasanth Nagar, Bengaluru",,,,9.0,12.0,Semi Furnished,Unknown,0.8,Upcoming,2026-12-12,True,,,,,Synthetic
ROW_08180,REAL_21025299,2 BHK Flat,9000000.0,972.0,2.0,2,1,"Utsav Raaga, Kannuru",Bengaluru,13.09662,77.647377,11.0,14.0,Semi Furnished,South,9.0,Ready to Move,,False,Kolte Patil Raaga,2026-09-01,resale,Resale,Real
ROW_08181,SYN_02711,,12020000.0,916.0,2.0,2,1,"Devanahalli, Bengaluru",,,,20.0,22.0,Unfurnished,West,10.6,Ready to Move,,False,,,,,Synthetic
ROW_08182,SYN_04587,,13180000.0,1263.0,2.0,2,2,"Kadugodi, Bengaluru",,,,15.0,18.0,Unfurnished,North,6.5,Ready to Move,,False,,,,,Synthetic
ROW_08183,REAL_20887610,2 BHK Flat,14700000.0,1400.0,2.0,3,1,"Budigere Cross, Bengaluru",Bengaluru,13.0638808769082,77.7455468083847,5.0,9.0,Unfurnished,Unknown,,Ready to Move,,False,Mista Sri City Budigere Cross by Mista Infra Private Limited,2026-08-10,resale,Resale,Real
ROW_08184,SYN_02125,,8950000.0,1004.0,2.0,2,1,"Sompura, Bengaluru",,,,6.0,9.0,Unfurnished,West,2.0,Ready to Move,,False,,,,,Synthetic
ROW_08185,SYN_03538,,19720000.0,1306.0,2.0,2,1,"Basavanapura, K R Puram",,,,1.0,14.0,Semi Furnished,Unknown,10.1,Ready to Move,,False,,,,,Synthetic
